First Name,Last Name,Date of Birth,Address,Zipcode,Gender,Race / Ethnicity,English Fluency,Spanish Fluency,Education,High School GPA,College GPA,Years of Experience,Years of Volunteering,Myers Briggs Type,Twitter followers,Instagram Followers,Requires Sponsorship,Customer Satisfaction Rating,Sales Rating,Fired
Angela,Sanders,1995-09-06,10912 Murray Avenue,43357,Female,Hispanic,Fluent,Basic,Associates,3.51,3.02,2.3,0.0,ISFP,489,13876,False,1.1,1.05,Current Employee
Ryan,Blair,1990-06-09,6678 Cannon Flat,54821,Male,Hispanic,Fluent,Basic,Associates,3.47,2.67,8.9,0.0,ISFJ,644,528,False,2.44,2.22,Current Employee
Kenneth,Wright,1997-11-16,590 Michael Mills,72361,Male,Hispanic,Fluent,Basic,High School,3.55,3.24,0.4,0.0,ISTJ,323,684,False,0.43,0.45,Fired
Rachael,Hansen,1997-12-17,0104 Lewis Dale Apt. 874,54821,Female,Hispanic,Fluent,Fluent,Associates,3.24,3.92,0.2,4.1,INFJ,348,2946,False,1.67,1.65,Current Employee
Sheri,Black,1983-09-18,804 Dylan Stravenue Apt. 024,24310,Female,Hispanic,Proficient,Basic,Undergraduate,2.07,3.93,15.8,0.0,ISTJ,312,559,False,3.94,3.77,Current Employee
Alexandria,Serrano,1998-08-21,687 Cristina Inlet,43711,Female,Hispanic,Fluent,Basic,Associates,3.25,3.25,1.6,0.0,ISTJ,610,1842,False,0.8,0.88,Current Employee
Sharon,Herrera,1992-12-03,4453 Abbott Dale,43357,Female,Hispanic,Fluent,Basic,High School,2.79,2.64,6.4,0.0,ENFP,354,504,False,1.98,1.79,Current Employee
Pamela,Pham,1989-02-25,4215 Potter Meadows Apt. 639,43357,Female,Hispanic,Fluent,Basic,High School,3.37,3.27,10.6,0.0,ESTJ,335,1693,False,2.73,2.53,Current Employee
Jamie,Williams,1983-06-03,44365 Olivia Key,24310,Male,Hispanic,Proficient,Basic,High School,2.71,3.23,16.6,0.0,ESTP,352,1181,False,3.95,3.68,Current Employee
Jason,Hodge,1988-12-07,7449 Troy Common Apt. 298,43357,Male,Hispanic,Fluent,Basic,High School,3.9,3.38,9.6,0.0,ESFJ,1154,908,False,2.66,2.32,Current Employee
Donald,Martin,1990-02-21,95208 Garza Place,72361,Male,Hispanic,Proficient,Basic,High School,2.63,2.72,9.8,1.8,INTJ,649,717,False,2.72,2.55,Current Employee
Stephen,Goodwin,1997-01-08,444 Smith Burgs Apt. 493,72361,Male,Hispanic,Proficient,Fluent,Associates,3.27,3.77,2.3,0.0,ISFJ,321,890,False,1.11,1.11,Current Employee
Shelly,Delacruz,1994-05-01,61468 Jacob Hills,72361,Female,Hispanic,Proficient,Basic,High School,3.78,3.22,4.5,0.0,ISTJ,1023,782,False,1.23,1.17,Current Employee
Mallory,Soto,1998-06-11,155 Jared Rest,54821,Female,Hispanic,Fluent,Basic,High School,3.23,2.59,1.4,0.0,INFJ,1040,18550,False,0.76,0.63,Current Employee
Sarah,Peterson,1991-08-14,316 Jason Pike,43357,Female,Hispanic,Fluent,Basic,High School,3.37,3.04,6.9,0.0,ISTP,398,597,False,1.89,1.81,Current Employee
Susan,Shea,1997-11-22,683 Chad Isle Apt. 426,54821,Female,Hispanic,Fluent,Basic,High School,3.22,2.77,0.8,0.0,ISFP,514,2962,True,0.66,0.59,Current Employee
Colton,Taylor,1991-12-29,3601 Hampton Crescent,54821,Male,Hispanic,Fluent,Basic,Undergraduate,2.53,3.53,7.7,1.5,ISFP,818,2234,False,2.72,2.57,Current Employee
Andres,Jarvis,1985-06-25,8371 Justin Road Apt. 535,24310,Male,Hispanic,Fluent,Proficient,Associates,2.62,3.22,13.3,4.6,ESTP,397,538,False,4.56,4.4,Current Employee
Judy,Zuniga,1993-02-20,9521 Tony Summit Apt. 026,54821,Female,Hispanic,Fluent,Basic,Associates,2.45,3.68,6.8,0.0,ESFJ,2080,960,False,2.18,1.98,Current Employee
Sarah,Harris,1993-06-28,6044 Lopez Trail Apt. 861,43357,Female,Hispanic,Fluent,Proficient,High School,3.26,2.99,5.4,0.0,ISTP,433,4913,False,1.64,1.66,Current Employee
Peter,Mathews,1995-07-04,198 Pena Landing,24310,Male,Hispanic,Fluent,Basic,None,,,3.2,0.0,ENFP,424,553,False,1.15,0.93,Current Employee
Jennifer,Ray,1985-03-03,6484 Robert Crest,54821,Female,Hispanic,Fluent,Basic,Associates,3.62,3.15,12.4,0.0,ESFJ,1435,1077,False,3.35,3.05,Current Employee
Grant,Thomas,1990-11-15,447 Glass Fields,59010,Male,Hispanic,Fluent,Proficient,High School,3.26,2.98,7.4,2.0,ENTP,384,709,False,2.63,2.59,Current Employee
Regina,Thompson,1995-12-01,18851 Martinez Pines,24310,Female,Hispanic,Fluent,Basic,High School,2.33,3.01,2.3,0.0,ISTJ,480,1341,False,0.78,0.76,Current Employee
Donald,Smith,1998-05-27,00017 Tiffany Key,54821,Male,Hispanic,Fluent,Basic,Undergraduate,2.54,3.72,1.8,0.0,ESFJ,333,622,False,1.19,1.14,Current Employee
Sarah,Roy,1992-08-01,447 Hall Square,24310,Female,Hispanic,Proficient,Basic,High School,3.64,3.8,6.1,0.0,INFP,822,979,False,1.76,1.58,Current Employee
Laura,Wolfe,1985-10-20,8155 Lynch Lane,72361,Female,Hispanic,Fluent,Proficient,Associates,2.32,3.39,13.5,0.0,ESFJ,3586,2261,False,3.69,3.42,Current Employee
Mark,Rogers,1984-06-25,47793 Garcia Gardens,59010,Male,Hispanic,Proficient,Basic,High School,2.62,3.74,14.1,0.0,ISTJ,418,810,False,3.25,3.0,Current Employee
Rebecca,Christensen,1991-11-15,463 Oconnor Bridge Apt. 367,43711,Female,Hispanic,Basic,Basic,High School,2.93,3.83,5.1,4.7,INFP,977,501,False,2.29,2.07,Current Employee
Molly,Alvarado,1992-04-15,10994 Scott Rapids,59010,Female,Hispanic,Proficient,Basic,Undergraduate,3.9,2.6,5.1,0.0,ISTJ,799,1415,False,1.47,1.54,Current Employee
Michele,Lin,1997-10-05,684 George Roads,72361,Female,Hispanic,Fluent,Basic,Associates,2.06,3.89,2.6,0.0,ISFJ,1618,945,True,1.18,1.11,Current Employee
Lindsey,Pruitt,1984-04-11,209 Martin Pike,24310,Female,Hispanic,Fluent,Fluent,None,,,13.4,0.0,ISFP,326,515,False,3.33,2.98,Current Employee
Richard,Dunn,1994-04-01,813 Jason Lock Apt. 131,59010,Male,Hispanic,Fluent,Proficient,Associates,2.65,2.51,4.4,0.0,ISTJ,318,801,False,1.43,1.51,Current Employee
Amber,Johnston,1989-03-19,034 Melendez Ways Apt. 687,43357,Female,Hispanic,Proficient,Proficient,High School,2.95,2.85,8.7,0.0,ISFP,524,548,False,2.34,2.15,Current Employee
Claudia,Sanchez,1993-02-22,45426 Jessica Unions,59010,Female,Hispanic,Fluent,Basic,High School,3.3,3.07,4.3,0.0,ENFP,578,638,False,1.57,1.41,Current Employee
Cody,Ritter,1987-05-23,850 Davidson Well Apt. 011,54821,Male,Hispanic,Fluent,Basic,High School,2.13,2.92,10.0,4.6,ESTJ,955,7082,False,3.52,3.25,Current Employee
Mark,Maxwell,1997-03-05,99447 Jim Cliff,24310,Male,Hispanic,Fluent,Basic,High School,3.82,3.36,2.7,0.0,ESFP,319,665,False,1.2,1.05,Current Employee
David,Guerrero,1988-01-05,95377 Barber Glens,54821,Male,Hispanic,Fluent,Basic,Undergraduate,2.15,2.79,10.3,0.0,ISFJ,9623,10039,False,2.83,2.62,Current Employee
Emma,Williams,1995-07-04,055 Joseph Creek,59010,Female,Hispanic,Fluent,Basic,Associates,2.49,2.65,4.6,0.0,ISTP,453,799,False,1.45,1.51,Current Employee
Derek,Conley,1996-06-01,551 Kathryn Mission,72361,Male,Hispanic,Proficient,Basic,High School,2.31,2.52,2.6,0.0,ENFJ,685,585,False,0.98,0.83,Current Employee
Brittany,Torres,1993-10-05,56470 Martinez Ramp,59010,Female,Hispanic,Proficient,Basic,Associates,2.82,3.65,5.6,0.0,ENFP,886,865,False,1.9,1.81,Current Employee
Gwendolyn,Flynn,1985-01-07,64505 Jennifer Village,54821,Female,Hispanic,Proficient,Basic,High School,2.11,3.48,13.2,0.0,ESTJ,309,1183,False,3.13,2.9,Current Employee
Mary,Reyes,1985-06-25,8879 Mary Villages Suite 260,54821,Female,Hispanic,Fluent,Basic,Associates,2.25,3.87,12.6,0.0,ISTP,903,752,False,3.3,3.2,Current Employee
Karen,Patterson,1990-06-26,673 Marcus Flats,72361,Female,Hispanic,Fluent,Proficient,Associates,2.34,3.49,9.4,0.0,ESFJ,585,1603,False,2.81,2.62,Current Employee
Brandon,Price,1987-09-03,39251 Williams Branch Suite 768,72361,Male,Hispanic,Fluent,Proficient,Undergraduate,2.93,2.87,12.6,0.0,ESTJ,557,1527,False,3.41,3.36,Current Employee
Rachel,Moyer,1987-05-08,26042 Melanie Pines Suite 398,54821,Female,Hispanic,Proficient,Basic,Associates,2.83,2.9,10.5,0.0,ESFJ,572,1393,True,2.81,2.59,Current Employee
Paul,Cruz,1984-10-01,12781 Jody Wall,43711,Male,Hispanic,Proficient,Basic,High School,2.85,2.56,14.4,2.3,ESFP,772,1072,False,4.08,3.65,Current Employee
Amy,Mcdaniel,1996-02-22,40406 Katherine Shores Apt. 192,72361,Female,Hispanic,Fluent,Proficient,High School,2.48,3.45,2.0,0.0,INTP,461,793,True,0.89,1.04,Current Employee
Charles,Martinez,1991-04-29,919 Cathy Wall Suite 825,54821,Male,Hispanic,Fluent,Basic,None,,,6.6,2.9,ISFP,351,835,False,2.36,2.01,Current Employee
Joshua,Bailey,1997-10-31,636 Dustin Locks Apt. 284,72361,Male,Hispanic,Fluent,Basic,None,,,1.4,0.0,ISTJ,312,737,False,0.45,0.37,Fired
Allen,Simmons,1985-04-06,17368 Murray Burgs Apt. 936,43711,Male,Hispanic,Fluent,Basic,Associates,3.33,3.45,14.8,0.0,ESTJ,417,741,False,3.78,3.58,Current Employee
Lucas,Green,1988-09-27,807 Townsend Forest Suite 419,59010,Male,Hispanic,Fluent,Basic,High School,3.01,3.98,9.1,4.9,ESFP,354,552,False,3.6,3.22,Current Employee
Christina,Esparza,1991-12-29,6062 Murphy Causeway,43357,Female,Hispanic,Fluent,Basic,High School,2.87,3.38,5.0,1.2,ISTJ,356,666,False,1.65,1.56,Current Employee
Edwin,Perkins,1990-07-13,61914 Cheryl Lights Apt. 777,24310,Male,Hispanic,Proficient,Basic,High School,2.34,2.76,9.2,0.0,ISFJ,333,769,False,2.27,1.97,Current Employee
James,Moore,1983-09-05,567 Angela Path,24310,Male,Hispanic,Fluent,Basic,Associates,2.44,3.07,14.3,0.0,INTP,397,1862,False,3.63,3.52,Current Employee
Erin,Smith,1997-09-17,21642 Adams Skyway,24310,Female,Hispanic,Fluent,Basic,Undergraduate,3.56,3.95,1.4,0.0,ESTP,547,570,False,1.09,1.24,Current Employee
Julia,Harris,1995-05-30,970 Simpson Courts,24310,Female,Hispanic,Proficient,Fluent,Associates,2.44,3.4,2.4,0.0,ENFJ,312,609,False,1.24,1.26,Current Employee
Benjamin,Bowman,1997-04-20,964 Ricardo Creek,59010,Male,Hispanic,Fluent,Basic,High School,2.49,3.08,2.1,0.0,ISTP,431,598,False,0.79,0.82,Current Employee
Shannon,Herrera,1991-03-29,1443 Anthony Knoll,24310,Female,Hispanic,Fluent,Basic,Associates,3.09,3.03,8.8,0.0,ESFP,594,1631,True,2.6,2.44,Current Employee
Michael,Church,1993-11-30,6273 May Isle,72361,Male,Hispanic,Fluent,Basic,High School,2.93,3.38,3.6,4.5,ISTJ,858,503,False,2.05,1.91,Current Employee
Phillip,Taylor,1984-11-28,71706 Ariana Mill,54821,Male,Hispanic,Fluent,Basic,High School,3.69,3.43,14.6,0.0,ISTP,641,753,False,3.56,3.33,Current Employee
Richard,Esparza,1992-05-03,119 Crawford Underpass Apt. 794,72361,Male,Hispanic,Proficient,Basic,None,,,6.1,0.0,ISFP,419,517,False,1.53,1.26,Current Employee
Michele,Ramirez,1984-05-06,701 Andrew Tunnel,24310,Female,Hispanic,Fluent,Basic,High School,2.49,3.51,13.9,0.0,ISFP,929,510,False,3.46,3.1,Current Employee
Ryan,Decker,1984-04-04,164 King Loop,54821,Male,Hispanic,Proficient,Basic,Associates,3.99,3.87,13.1,0.0,ESFP,634,615,False,3.52,3.25,Current Employee
Jeffrey,Richardson,1994-04-17,129 Wilson Fork,43357,Male,Hispanic,Fluent,Basic,Associates,2.26,3.38,5.5,0.0,ESFP,331,692,True,1.92,1.83,Current Employee
Daniel,Khan,1985-05-31,0600 Sims Parkways Apt. 357,54821,Male,Hispanic,Fluent,Basic,Associates,3.48,2.71,12.1,0.0,INFJ,548,7173,False,3.18,2.92,Current Employee
Steven,Thomas,1996-02-15,436 Lauren Stream,54821,Male,Hispanic,Fluent,Basic,High School,2.96,3.7,2.0,0.0,ESTJ,383,4572,False,0.85,0.83,Current Employee
Terri,Peck,1984-02-28,378 Arellano Corner,24310,Female,Hispanic,Proficient,Basic,High School,3.53,3.42,15.9,0.0,ISFJ,1995,2938,False,3.78,3.34,Current Employee
Meghan,Christensen,1989-12-29,85619 Smith Court Suite 682,43357,Female,Hispanic,Proficient,Fluent,Associates,2.39,3.75,7.1,0.0,ISTJ,1432,827,False,2.05,2.11,Current Employee
Julie,Morales,1990-09-26,52517 Willie Pass Suite 942,24310,Female,Hispanic,Fluent,Basic,High School,3.74,3.18,9.9,0.0,ESFP,390,752,False,2.76,2.46,Current Employee
Cassandra,Riddle,1998-05-21,361 Thomas Station,54821,Female,Hispanic,Proficient,Basic,Associates,3.8,2.81,0.1,0.0,ISFJ,2284,117169,False,0.44,0.41,Fired
Pamela,Owens,1995-02-15,3478 Michelle Junction,43711,Female,Hispanic,Proficient,Basic,Associates,2.13,3.33,4.8,0.0,INFJ,1006,648,True,1.53,1.45,Current Employee
Christina,Evans,1994-07-23,231 Melissa Springs,54821,Female,Hispanic,Fluent,Basic,High School,3.84,2.54,5.8,0.0,ISTP,3972,760,True,1.66,1.64,Current Employee
Monica,Jones,1983-06-13,84675 Scott Fords Apt. 921,54821,Female,Hispanic,Fluent,Basic,Undergraduate,3.39,3.04,16.1,0.0,ISFJ,1440,3329,False,4.11,3.78,Current Employee
Amanda,Matthews,1986-05-27,1943 Cynthia Loaf Suite 544,43357,Female,Hispanic,Proficient,Fluent,Associates,3.2,2.54,12.5,3.3,INFJ,378,1173,True,3.94,3.73,Current Employee
Ian,Diaz,1983-05-06,550 Munoz Course,54821,Male,Hispanic,Fluent,Basic,Associates,2.78,3.9,15.6,0.0,ESTP,495,623,False,4.06,3.88,Current Employee
Debra,Hammond,1995-04-03,39302 Perry Estate Apt. 465,54821,Female,Hispanic,Proficient,Basic,High School,3.7,3.94,3.2,2.9,ESFP,740,1522,False,1.82,1.61,Current Employee
Eric,Schmidt,1986-05-14,863 Carlos Wall,72361,Male,Hispanic,Fluent,Basic,None,,,11.8,0.0,ESTP,500,603,False,2.88,2.62,Current Employee
Laurie,Jones,1991-04-15,924 Ferguson Via,43357,Female,Hispanic,Fluent,Basic,Associates,2.5,2.73,8.5,3.5,ESFP,351,887,True,3.25,3.03,Current Employee
Alan,Grant,1984-07-23,59639 Joseph Meadow,54821,Male,Hispanic,Fluent,Basic,High School,2.94,3.12,13.1,0.0,ISFP,372,1118,False,3.32,2.97,Current Employee
Frances,Webb,1983-05-17,67545 Arnold Points Suite 269,43357,Female,Hispanic,Proficient,Fluent,None,,,14.0,0.0,ISTJ,348,1075,False,3.2,2.96,Current Employee
Jennifer,Erickson,1995-07-10,359 Gonzalez Burg,43357,Female,Hispanic,Proficient,Proficient,High School,3.19,2.87,3.2,0.0,ISFJ,395,4997,False,1.1,0.98,Current Employee
Donna,Lewis,1991-08-11,6007 Watson Courts Suite 659,72361,Female,Hispanic,Fluent,Proficient,Associates,2.85,3.38,6.8,0.0,ISFJ,327,1283,False,2.14,2.01,Current Employee
Wendy,Wells,1998-03-25,689 Mitchell Green,72361,Female,Hispanic,Fluent,Basic,Associates,3.64,2.89,1.2,0.0,INFJ,371,1351,False,0.82,0.78,Current Employee
Ashley,Carroll,1987-05-28,6619 Evans Island Suite 576,72361,Female,Hispanic,Fluent,Basic,None,,,10.1,0.0,ISFJ,419,11503,False,2.46,2.05,Current Employee
Daniel,Russell,1989-09-07,4440 Wright Summit,24310,Male,Hispanic,Fluent,Basic,High School,2.7,2.78,10.1,4.2,ENFP,353,1274,False,3.67,3.32,Current Employee
Christopher,Dalton,1989-04-14,04731 Garza Mill,54821,Male,Hispanic,Proficient,Basic,High School,3.25,3.17,10.8,0.0,ESTJ,890,3609,True,2.66,2.5,Current Employee
Amanda,Leonard,1983-07-16,23533 Jesus Ranch,24310,Female,Hispanic,Proficient,Proficient,High School,4.0,3.03,14.8,0.0,INFJ,1506,663,False,3.7,3.36,Current Employee
Kevin,Smith,1998-06-13,226 Dorsey Overpass Apt. 332,72361,Male,Hispanic,Fluent,Proficient,High School,2.84,3.7,1.7,0.0,ISFJ,761,521,False,0.86,0.76,Current Employee
Kimberly,Richardson,1993-08-10,10865 Samuel Manors Apt. 818,54821,Female,Hispanic,Fluent,Basic,Associates,3.4,2.91,6.5,0.0,INFP,999,922,False,2.02,1.92,Current Employee
Stephen,Nolan,1990-04-16,21405 Torres Junctions,54821,Male,Hispanic,Fluent,Basic,Associates,2.51,3.74,7.7,0.0,ISTJ,314,935,False,2.18,2.13,Current Employee
Jerry,Adams,1990-05-04,98993 Davidson Trail,24310,Male,Hispanic,Proficient,Fluent,Undergraduate,3.14,3.9,7.5,3.5,ESFJ,9485,646,True,3.2,3.09,Current Employee
Nancy,Terry,1989-06-04,27272 Robert Ways Apt. 355,54821,Female,Hispanic,Proficient,Basic,Associates,3.66,2.52,9.9,0.0,ENTP,337,751,False,2.62,2.6,Current Employee
Parker,Santos,1990-08-25,279 Collins Springs Suite 624,54821,Male,Hispanic,Basic,Basic,None,,,7.2,0.0,ESTJ,309,2575,True,1.51,1.36,Current Employee
David,Smith,1997-10-23,57627 Allen Meadow Suite 962,24310,Male,Hispanic,Proficient,Basic,Associates,3.44,3.68,0.2,0.0,ENFJ,380,536,False,0.68,0.66,Current Employee
Alexander,Lane,1986-06-11,307 Williams Shoal,43357,Male,Hispanic,Proficient,Basic,None,,,13.2,0.0,ESTJ,11367,525,False,3.01,2.69,Current Employee
James,Fuller,1991-08-28,23517 Stephanie Park Apt. 588,24310,Male,Hispanic,Fluent,Basic,Associates,3.91,3.78,6.7,0.0,ESFJ,489,1619,False,2.17,1.98,Current Employee
Kelly,Meza,1984-10-08,500 Mark Viaduct Suite 560,24310,Female,Hispanic,Proficient,Basic,Associates,3.17,3.02,15.7,4.3,ISFP,619,2566,False,4.8,4.4,Current Employee
Matthew,Griffin,1995-10-22,7572 Mcmillan Radial,24310,Male,Hispanic,Fluent,Basic,High School,2.67,2.83,2.4,0.0,ISFJ,354,605,False,0.93,0.76,Current Employee
Lauren,Mendez,1994-10-22,2778 Cantrell Cape Apt. 027,43357,Female,Hispanic,Proficient,Basic,Associates,3.21,3.35,4.6,2.9,ESTP,395,3779,True,2.13,2.16,Current Employee
Michael,Walker,1990-05-17,55577 Walker Brooks Suite 876,24310,Male,Hispanic,Fluent,Basic,High School,3.71,2.64,8.3,2.0,ISFP,418,905,False,2.73,2.44,Current Employee
Benjamin,Braun,1986-02-13,434 Brown Street Suite 556,59010,Male,Hispanic,Fluent,Basic,None,,,13.5,0.0,ESTP,676,527,False,3.24,2.94,Current Employee
Rachel,Howell,1985-03-18,34234 Allen Turnpike,72361,Female,Hispanic,Proficient,Basic,Associates,3.8,3.74,12.4,0.0,ISFJ,636,1087,False,3.2,2.91,Current Employee
Ashley,Garrett,1989-08-05,9139 Rebecca Brook,24310,Female,Hispanic,Fluent,Basic,Associates,2.03,2.83,8.7,0.0,ESFJ,425,693,False,2.52,2.29,Current Employee
Nicole,Watts,1986-02-21,8362 Myers Mall Apt. 012,24310,Female,Hispanic,Fluent,Basic,High School,2.21,3.49,11.3,0.0,ESFJ,431,619,False,2.94,2.58,Current Employee
Joshua,Gray,1994-03-31,857 Coleman Garden,24310,Male,Hispanic,Proficient,Basic,High School,3.69,3.04,4.9,1.7,ESTP,2067,1443,False,1.82,1.76,Current Employee
Nathan,Henderson,1996-01-12,89622 Simmons Summit Suite 491,72361,Male,Hispanic,Fluent,Basic,Associates,3.88,2.52,1.3,0.0,ESFJ,493,1486,False,0.89,0.82,Current Employee
Glenda,Hogan,1986-10-26,2574 Thompson Camp,72361,Female,Hispanic,Basic,Basic,Associates,3.14,3.99,12.6,0.0,ISFP,323,857,False,3.1,2.86,Current Employee
Jennifer,Gillespie,1994-11-08,231 Brittany Ridges Suite 122,24310,Female,Hispanic,Fluent,Fluent,High School,3.15,2.55,2.4,0.0,INFJ,336,956,False,1.09,1.03,Current Employee
Heather,Nielsen,1988-01-07,852 Scott Views Suite 198,72361,Female,Hispanic,Proficient,Basic,High School,3.87,3.87,11.8,4.7,ISFP,719,1197,False,3.96,3.55,Current Employee
Jennifer,Jackson,1991-12-07,17132 Christopher Keys Suite 737,54821,Female,Hispanic,Basic,Basic,Associates,2.92,2.84,7.6,0.0,ISTJ,379,9345,False,1.74,1.73,Current Employee
Crystal,Morgan,1984-05-12,90328 Peterson Wall Apt. 044,54821,Female,Hispanic,Fluent,Basic,High School,3.9,3.04,13.6,4.8,ESTJ,343,829,False,4.44,4.08,Current Employee
Susan,Wells,1983-04-30,78334 Stacy Causeway Apt. 706,54821,Female,Hispanic,Basic,Proficient,Associates,2.4,3.84,15.8,0.0,ESTP,956,4096,False,3.86,3.77,Current Employee
Cody,Ortiz,1983-01-18,93154 Price Freeway Suite 557,72361,Male,Hispanic,Fluent,Basic,None,,,14.0,4.1,ISFJ,312,2222,False,4.17,3.6,Current Employee
Renee,Gomez,1988-10-22,1773 Holt Cliff,54821,Female,Hispanic,Fluent,Basic,Associates,2.92,2.96,11.7,0.0,ISTP,359,1128,True,3.01,2.96,Current Employee
Heidi,Lambert,1995-08-08,651 Michael Fork,24310,Female,Hispanic,Proficient,Basic,None,,,2.2,0.0,ISFJ,827,568,True,0.64,0.43,Fired
Curtis,Kramer,1987-06-18,521 Friedman Walks,72361,Male,Hispanic,Fluent,Basic,High School,3.8,3.94,11.9,3.2,ISFP,477,634,False,3.77,3.38,Current Employee
Elizabeth,Schwartz,1989-02-08,9162 Angela Spurs Apt. 321,43711,Female,Hispanic,Fluent,Basic,High School,2.78,3.47,8.7,0.0,ISFP,352,1055,False,2.35,2.09,Current Employee
Cynthia,Collins,1983-06-20,074 Lowery Estate Apt. 016,54821,Female,Hispanic,Proficient,Basic,Undergraduate,2.18,3.91,16.0,0.0,INTJ,311,985,True,4.01,3.9,Current Employee
Margaret,Clark,1992-04-19,7561 Evelyn Parkway Apt. 558,43357,Female,Hispanic,Proficient,Basic,High School,3.45,3.7,8.0,0.0,ESFP,1235,500,False,2.22,1.98,Current Employee
Todd,Thompson,1997-10-17,974 Matthew Drives,54821,Male,Hispanic,Basic,Basic,High School,3.41,2.83,0.6,3.6,ISFJ,1466,856,False,1.02,0.84,Current Employee
Wendy,Johnson,1989-09-27,70702 Joe Mount Apt. 577,54821,Female,Hispanic,Proficient,Basic,Undergraduate,2.87,3.17,9.6,0.0,INFJ,437,993,False,2.65,2.48,Current Employee
Tracy,Nelson,1998-02-15,1362 Briggs Ridges Suite 325,24310,Male,Hispanic,Proficient,Basic,Associates,2.91,3.58,1.1,2.6,ISTP,318,710,False,1.22,1.31,Current Employee
George,Newman,1998-02-15,2602 Jennifer Cove,24310,Male,Hispanic,Fluent,Basic,None,,,0.9,0.0,ISTJ,561,724,True,0.35,0.31,Fired
Tyler,Peters,1996-11-16,943 Mcmillan Crossroad,54821,Male,Hispanic,Fluent,Proficient,Associates,3.76,2.87,0.3,0.0,ESFP,504,2108,False,0.84,0.89,Current Employee
Jason,Simmons,1993-12-06,541 Hanson Isle,43711,Male,Hispanic,Fluent,Basic,Undergraduate,3.84,3.36,4.6,0.0,ENFP,336,2068,False,1.85,1.81,Current Employee
Lisa,Rollins,1987-02-21,209 Shannon Alley Apt. 530,24310,Female,Hispanic,Fluent,Basic,Associates,3.78,2.92,11.5,0.0,ESFJ,1251,1200,False,3.13,2.85,Current Employee
Amanda,Walker,1997-10-27,493 Romero Drive Apt. 185,43711,Female,Hispanic,Fluent,Proficient,Associates,3.75,2.51,0.3,0.0,INTJ,356,639,False,0.58,0.77,Current Employee
Jessica,Cooper,1997-10-01,11781 Calvin Motorway,43357,Female,Hispanic,Fluent,Basic,High School,3.44,3.5,2.2,0.0,ISTP,914,1988,False,0.86,0.89,Current Employee
Dillon,Lee,1993-08-28,9315 David Ridges Suite 915,54821,Male,Hispanic,Fluent,Basic,Associates,2.94,2.99,5.1,0.0,ISFJ,392,665,True,1.65,1.53,Current Employee
Stephanie,Parker,1986-01-04,103 Johnson Villages,72361,Female,Hispanic,Fluent,Fluent,Associates,3.52,3.35,13.2,0.0,ISFJ,421,1358,False,3.54,3.31,Current Employee
Amber,Guzman,1988-10-11,0280 Diaz Mountain,59010,Female,Hispanic,Fluent,Basic,Associates,3.03,3.8,11.8,0.0,ISFJ,474,1330,False,3.17,2.88,Current Employee
Laura,Cabrera,1995-12-25,552 Brown Extensions,54821,Female,Hispanic,Fluent,Basic,Associates,3.97,3.22,3.1,0.0,ESFP,1044,2209,False,1.39,1.31,Current Employee
Lynn,Everett,1995-07-25,365 Dyer Fork Suite 326,24310,Female,Hispanic,Proficient,Basic,High School,2.54,3.57,2.3,0.0,ESFJ,563,3672,False,0.9,0.73,Current Employee
Megan,Little,1994-08-31,24312 Timothy Passage,54821,Female,Hispanic,Fluent,Basic,High School,3.83,3.74,4.1,0.0,ESFP,447,1291,False,1.51,1.33,Current Employee
Robin,Payne,1987-06-15,955 Amanda Corners,54821,Female,Hispanic,Fluent,Proficient,Undergraduate,3.85,2.7,10.8,0.0,ESTP,380,514,False,3.07,3.09,Current Employee
Tina,Baker,1995-12-21,06519 Brian Common,72361,Female,Hispanic,Fluent,Basic,High School,3.11,3.95,1.5,4.6,ESTP,440,534,False,1.78,1.72,Current Employee
Erica,Hernandez,1985-10-19,494 Brown Springs Apt. 711,54821,Female,Hispanic,Fluent,Basic,Associates,2.29,3.23,12.8,0.0,ESFJ,550,3322,False,3.45,3.13,Current Employee
Samuel,Lester,1994-06-10,53617 Evans Streets Suite 106,72361,Male,Hispanic,Proficient,Basic,High School,2.62,2.98,3.1,0.0,ISFP,345,1541,False,1.03,0.89,Current Employee
Dustin,Taylor,1984-09-08,120 Joshua Glen,72361,Male,Hispanic,Fluent,Basic,None,,,14.4,0.0,ESTP,338,677,True,3.44,3.15,Current Employee
